dir	fecha	indicativo	nombre	prec	presMax	presMin	provincia	racha	sol	tmax	tmed	tmin	velmedia
4.0	2018-03-20	1212E	ASTURIAS AEROPUERTO		1016.7	999.7	ASTURIAS	12.5	0.0	8.4	6.0	3.5	3.6
30.0	2018-03-20	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.5	1003.5	ALICANTE	18.6	8.7	15.2	10.6	6.1	5.0
33.0	2018-03-20	5783	SEVILLA AEROPUERTO	0.0	1018.5	1012.2	SEVILLA	12.8	10.0	15.5	10.2	4.9	5.0
20.0	2018-03-21	1212E	ASTURIAS AEROPUERTO	0.0	1017.8	1016.2	ASTURIAS	8.3	4.4	11.7	7.8	3.9	1.7
30.0	2018-03-21	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1019.0	1013.3	ALICANTE	12.8	10.7	14.6	9.8	4.9	3.6
99.0	2018-03-21	5783	SEVILLA AEROPUERTO	0.0	1021.7	1018.4	SEVILLA	11.4	11.9	16.3	10.3	4.3	4.4
19.0	2018-03-22	1212E	ASTURIAS AEROPUERTO	1.8	1016.6	1003.4	ASTURIAS	9.2	10.9	13.0	7.4	1.9	3.1
22.0	2018-03-22	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1019.3	1012.7	ALICANTE	8.3	11.5	15.2	9.8	4.4	3.6
99.0	2018-03-22	5783	SEVILLA AEROPUERTO	0.0	1023.1	1019.5	SEVILLA	9.7	11.9	17.2	10.5	3.8	2.8
28.0	2018-03-23	1212E	ASTURIAS AEROPUERTO	8.9	1003.6	983.2	ASTURIAS	28.9	2.5	18.6	12.8	6.9	4.7
31.0	2018-03-23	8019	ALICANTE-ELCHE AEROPUERTO	4.4	1012.8	1000.0	ALICANTE	21.1		21.5	14.4	7.4	7.8
23.0	2018-03-23	5783	SEVILLA AEROPUERTO	1.9	1020.3	1006.6	SEVILLA	11.7	0.4	14.5	10.4	6.2	4.7
99.0	2018-03-24	1212E	ASTURIAS AEROPUERTO	25.5	993.2	982.5	ASTURIAS	28.3	0.0	10.0	8.3	6.6	13.1
99.0	2018-03-24	8019	ALICANTE-ELCHE AEROPUERTO		1001.3	993.1	ALICANTE	24.7	9.7	17.6	13.0	8.3	10.3
27.0	2018-03-24	5783	SEVILLA AEROPUERTO	1.9	1011.8	1004.0	SEVILLA	18.1	10.7	16.9	12.7	8.5	6.7
30.0	2018-03-25	1212E	ASTURIAS AEROPUERTO	16.9	1007.6	992.8	ASTURIAS	16.4	0.0	9.8	8.4	6.9	7.8
31.0	2018-03-25	8019	ALICANTE-ELCHE AEROPUERTO	0.7	1011.4	1001.1	ALICANTE	16.1	4.9	18.7	14.2	9.8	6.7
35.0	2018-03-25	5783	SEVILLA AEROPUERTO	0.8	1015.6	1006.7	SEVILLA	12.8	6.6	17.8	13.5	9.2	4.2
29.0	2018-03-26	1212E	ASTURIAS AEROPUERTO	0.4	1010.9	1007.4	ASTURIAS	12.8	3.8	14.1	9.8	5.6	4.2
30.0	2018-03-26	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.7	1011.3	ALICANTE	11.7	9.7	19.8	14.4	9.0	5.8
22.0	2018-03-26	5783	SEVILLA AEROPUERTO	0.0	1022.9	1015.6	SEVILLA	8.3	12.1	20.2	12.9	5.6	2.5
	2018-03-27	1212E	ASTURIAS AEROPUERTO	0.0	1010.8	1006.4	ASTURIAS		7.6				4.2
26.0	2018-03-27	8019	ALICANTE-ELCHE AEROPUERTO	0.2	1020.5	1017.3	ALICANTE	12.5	12.0	24.6	17.7	10.8	3.3
35.0	2018-03-27	5783	SEVILLA AEROPUERTO	0.0	1024.4	1019.8	SEVILLA	6.1	12.0	25.0	16.1	7.2	1.4
26.0	2018-03-28	1212E	ASTURIAS AEROPUERTO	4.8	1006.4	1000.0	ASTURIAS	15.0	0.3	16.6	12.0	7.3	5.3
28.0	2018-03-28	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.4	1008.1	ALICANTE	11.7	12.1	27.1	19.2	11.3	4.4
22.0	2018-03-28	5783	SEVILLA AEROPUERTO	0.0	1020.0	1011.8	SEVILLA	10.8	11.7	26.5	17.9	9.3	3.3
29.0	2018-03-29	1212E	ASTURIAS AEROPUERTO	3.0	1000.1	985.2	ASTURIAS	15.0	3.7	13.7	9.8	5.8	4.4
99.0	2018-03-29	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1008.1	1003.6	ALICANTE	8.9	8.8	24.9	18.6	12.2	3.1
25.0	2018-03-29	5783	SEVILLA AEROPUERTO	0.0	1012.8	1008.5	SEVILLA	13.3	10.6	19.9	14.8	9.7	3.9
27.0	2018-03-30	1212E	ASTURIAS AEROPUERTO	3.8	988.2	980.0	ASTURIAS	20.0	1.9	11.8	8.4	5.1	8.9
27.0	2018-03-30	8019	ALICANTE-ELCHE AEROPUERTO	0.5	1005.6	1002.3	ALICANTE	14.4		20.6	15.2	9.8	6.4
24.0	2018-03-30	5783	SEVILLA AEROPUERTO	0.0	1011.5	1007.4	SEVILLA	14.4	8.2	17.4	13.6	9.9	6.4
28.0	2018-03-31	1212E	ASTURIAS AEROPUERTO	1.5	1001.1	986.7	ASTURIAS	18.9	3.0	13.7	10.0	6.2	4.4
30.0	2018-03-31	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.2	1003.8	ALICANTE	17.5	10.5	20.0	14.2	8.5	7.5
22.0	2018-03-31	5783	SEVILLA AEROPUERTO	0.0	1016.6	1011.4	SEVILLA	9.2	11.6	19.9	14.2	8.5	3.3
18.0	2018-04-01	1212E	ASTURIAS AEROPUERTO	0.0	1000.4	988.3	ASTURIAS	10.3	2.6	19.7	13.6	7.5	2.8
99.0	2018-04-01	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.4	1009.9	ALICANTE	7.2	11.7	18.9	13.2	7.4	3.6
6.0	2018-04-01	5783	SEVILLA AEROPUERTO	0.0	1015.0	1004.9	SEVILLA	10.8	10.7	24.0	16.0	8.1	4.4
23.0	2018-04-02	1212E	ASTURIAS AEROPUERTO	0.5	988.3	983.0	ASTURIAS	12.8	1.8	21.0	16.2	11.3	3.3
8.0	2018-04-02	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1009.9	1003.6	ALICANTE	7.8	6.3	19.7	15.0	10.3	2.5
23.0	2018-04-02	5783	SEVILLA AEROPUERTO	0.2	1007.8	1004.9	SEVILLA	11.7	10.4	20.4	14.5	8.6	5.0
26.0	2018-04-03	1212E	ASTURIAS AEROPUERTO	0.1	986.4	980.1	ASTURIAS	19.7	5.9	20.4	14.6	8.8	3.9
17.0	2018-04-03	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1007.5	1004.5	ALICANTE	8.3	10.8	23.2	16.8	10.3	2.2
99.0	2018-04-03	5783	SEVILLA AEROPUERTO	0.1	1011.2	1007.2	SEVILLA	13.9	7.3	20.9	17.0	13.2	5.6
27.0	2018-04-04	1212E	ASTURIAS AEROPUERTO	8.0	1003.5	984.7	ASTURIAS	15.3	1.6	16.6	12.4	8.2	5.8
27.0	2018-04-04	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.1	1006.9	ALICANTE	15.0	11.1	24.7	17.8	11.0	5.6
25.0	2018-04-04	5783	SEVILLA AEROPUERTO	0.0	1016.8	1011.2	SEVILLA	10.3	11.1	22.2	16.6	10.9	4.7
99.0	2018-04-05	1212E	ASTURIAS AEROPUERTO	0.0	1003.5	991.5	ASTURIAS	8.9	7.9	16.4	11.1	5.8	4.4
29.0	2018-04-05	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.2	1013.2	ALICANTE	12.5	11.7	21.7	16.5	11.3	3.9
7.0	2018-04-05	5783	SEVILLA AEROPUERTO	0.0	1016.2	1007.6	SEVILLA	9.7	11.2	25.8	17.4	9.0	4.2
18.0	2018-04-06	1212E	ASTURIAS AEROPUERTO	11.1	991.7	989.1	ASTURIAS	8.9	6.0	18.0	13.4	8.8	2.8
99.0	2018-04-06	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.3	1003.1	ALICANTE	12.5	4.1	19.2	15.9	12.6	5.6
22.0	2018-04-06	5783	SEVILLA AEROPUERTO	5.9	1008.7	1004.0	SEVILLA	14.4	10.5	22.2	16.8	11.5	4.4
99.0	2018-04-07	1212E	ASTURIAS AEROPUERTO	0.6	992.6	989.3	ASTURIAS	8.9	4.7	16.6	12.4	8.1	2.5
30.0	2018-04-07	8019	ALICANTE-ELCHE AEROPUERTO		1004.3	1001.1	ALICANTE	13.9	5.0	20.5	15.6	10.8	3.6
27.0	2018-04-07	5783	SEVILLA AEROPUERTO	3.7	1007.7	1005.2	SEVILLA	12.8	4.4	17.2	14.0	10.7	4.4
19.0	2018-04-08	1212E	ASTURIAS AEROPUERTO	8.0	992.3	989.6	ASTURIAS	7.8	4.7	16.2	11.4	6.6	2.2
26.0	2018-04-08	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1005.8	1003.1	ALICANTE	14.4	11.8	21.7	14.8	7.9	6.4
26.0	2018-04-08	5783	SEVILLA AEROPUERTO	0.5	1011.7	1006.9	SEVILLA	15.3	10.0	19.1	13.8	8.5	5.8
99.0	2018-04-09	1212E	ASTURIAS AEROPUERTO	6.0	994.4	986.0	ASTURIAS	8.9	6.2	14.4	11.4	8.4	3.1
18.0	2018-04-09	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1008.2	1003.8	ALICANTE	13.9	8.1	19.7	13.8	8.0	3.9
27.0	2018-04-09	5783	SEVILLA AEROPUERTO	0.0	1011.2	1009.0	SEVILLA	11.7	8.2	16.9	12.4	7.8	4.7
29.0	2018-04-10	1212E	ASTURIAS AEROPUERTO	0.8	987.4	981.3	ASTURIAS	12.8	8.2	13.2	9.4	5.6	3.9
27.0	2018-04-10	8019	ALICANTE-ELCHE AEROPUERTO	5.5	1008.1	992.5	ALICANTE	14.4	5.8	18.7	13.0	7.4	5.3
23.0	2018-04-10	5783	SEVILLA AEROPUERTO	15.5	1010.6	995.7	SEVILLA	20.0	2.2	15.3	11.9	8.5	6.9
30.0	2018-04-11	1212E	ASTURIAS AEROPUERTO	1.5	990.8	987.3	ASTURIAS	13.3	2.3	13.3	9.4	5.5	5.6
31.0	2018-04-11	8019	ALICANTE-ELCHE AEROPUERTO	0.2	999.1	992.5	ALICANTE	19.7	3.4	16.4	11.8	7.3	6.9
30.0	2018-04-11	5783	SEVILLA AEROPUERTO	0.0	1007.4	999.6	SEVILLA	15.3	9.6	18.3	13.2	8.1	6.4
11.0	2018-04-12	1212E	ASTURIAS AEROPUERTO	0.1	989.5	982.5	ASTURIAS	12.5	8.4	15.9	10.8	5.8	5.6
28.0	2018-04-12	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1002.1	998.4	ALICANTE	16.4	9.8	20.9	17.0	13.2	5.6
23.0	2018-04-12	5783	SEVILLA AEROPUERTO	20.3	1007.2	998.3	SEVILLA	17.5	1.5	14.6	12.2	9.9	4.4
99.0	2018-04-13	1212E	ASTURIAS AEROPUERTO		999.9	986.0	ASTURIAS	6.1	0.3	14.9	12.0	9.1	1.7
99.0	2018-04-13	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1008.8	999.0	ALICANTE	8.3	11.1	20.0	15.5	11.0	3.9
8.0	2018-04-13	5783	SEVILLA AEROPUERTO	8.6	1010.9	1000.5	SEVILLA	13.3	4.9	16.2	11.8	7.4	4.7
19.0	2018-04-14	1212E	ASTURIAS AEROPUERTO	0.4	1001.3	998.1	ASTURIAS	8.3	11.4	17.3	13.0	8.7	1.7
35.0	2018-04-14	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.2	1007.0	ALICANTE	13.3	9.9	22.5	15.4	8.3	5.6
26.0	2018-04-14	5783	SEVILLA AEROPUERTO	0.0	1017.6	1010.9	SEVILLA	9.7	11.9	20.6	13.2	5.8	2.8
29.0	2018-04-15	1212E	ASTURIAS AEROPUERTO	0.7	1001.6	997.3	ASTURIAS	11.4	3.0	17.2	13.7	10.2	3.9
30.0	2018-04-15	8019	ALICANTE-ELCHE AEROPUERTO	1.7	1013.8	1009.7	ALICANTE	13.3	10.2	26.5	18.6	10.7	4.4
23.0	2018-04-15	5783	SEVILLA AEROPUERTO	4.2	1018.1	1015.2	SEVILLA	10.8	4.7	18.7	14.0	9.4	5.0
99.0	2018-04-16	1212E	ASTURIAS AEROPUERTO	0.0	1003.2	1000.7	ASTURIAS	9.7	12.2	16.7	11.9	7.1	4.4
28.0	2018-04-16	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1018.0	1009.4	ALICANTE	17.5	11.4	23.2	17.8	12.3	7.5
23.0	2018-04-16	5783	SEVILLA AEROPUERTO		1019.2	1015.9	SEVILLA	8.3	12.1	20.8	14.7	8.6	2.2
99.0	2018-04-17	1212E	ASTURIAS AEROPUERTO	0.0	1007.9	1003.2	ASTURIAS	8.9	12.5	20.4	14.8	9.3	3.3
12.0	2018-04-17	8019	ALICANTE-ELCHE AEROPUERTO		1021.7	1017.9	ALICANTE	8.9	12.7	26.3	18.3	10.3	2.5
5.0	2018-04-17	5783	SEVILLA AEROPUERTO	0.0	1020.2	1016.9	SEVILLA	8.9	12.7	25.7	17.6	9.5	3.1
19.0	2018-04-18	1212E	ASTURIAS AEROPUERTO	0.0	1007.4	1004.1	ASTURIAS	8.9	12.6	22.5	16.2	10.0	1.7
99.0	2018-04-18	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1022.2	1020.2	ALICANTE	6.7	12.6	22.0	16.4	10.8	2.2
99.0	2018-04-18	5783	SEVILLA AEROPUERTO	0.0	1018.3	1014.5	SEVILLA	9.2	12.8	28.4	19.2	10.0	2.2
21.0	2018-04-19	1212E	ASTURIAS AEROPUERTO	0.0	1007.1	1005.0	ASTURIAS	10.3	11.1	18.6	15.2	11.7	3.3
99.0	2018-04-19	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1020.5	1018.4	ALICANTE	11.7	11.8	20.8	15.8	10.7	4.2
99.0	2018-04-19	5783	SEVILLA AEROPUERTO	0.0	1016.9	1010.9	SEVILLA	12.5	12.1	26.7	19.0	11.3	6.1
29.0	2018-04-20	1212E	ASTURIAS AEROPUERTO	0.0	1006.1	1002.1	ASTURIAS	6.7	0.2	15.9	14.0	12.2	2.2
8.0	2018-04-20	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1019.1	1016.0	ALICANTE	15.3	11.9	20.7	17.0	13.3	7.5
8.0	2018-04-20	5783	SEVILLA AEROPUERTO	0.0	1011.9	1009.1	SEVILLA	15.3	10.4	25.2	20.2	15.1	6.9
99.0	2018-04-21	1212E	ASTURIAS AEROPUERTO	0.0	1002.2	998.9	ASTURIAS	8.3	4.2	21.1	15.8	10.6	1.4
7.0	2018-04-21	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1017.1	1014.4	ALICANTE	12.8	7.6	22.9	18.0	13.1	5.3
7.0	2018-04-21	5783	SEVILLA AEROPUERTO	0.5	1012.8	1006.5	SEVILLA	15.3	2.7	23.6	19.6	15.7	6.4
29.0	2018-04-22	1212E	ASTURIAS AEROPUERTO	0.5	1005.3	1000.3	ASTURIAS	8.3	0.0	18.3	15.0	11.7	1.9
6.0	2018-04-22	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.3	1011.7	ALICANTE	13.9	11.0	24.2	19.6	14.9	5.6
99.0	2018-04-22	5783	SEVILLA AEROPUERTO	10.3	1012.1	1007.7	SEVILLA	8.9	8.6	24.7	19.9	15.1	2.8
11.0	2018-04-23	1212E	ASTURIAS AEROPUERTO	0.3	1006.8	1004.6	ASTURIAS	6.7	0.0	14.7	13.1	11.5	2.2
7.0	2018-04-23	8019	ALICANTE-ELCHE AEROPUERTO	0.1	1014.0	1010.6	ALICANTE	16.1	10.7	26.0	21.1	16.2	6.1
8.0	2018-04-23	5783	SEVILLA AEROPUERTO	0.0	1011.4	1005.9	SEVILLA	11.4	11.6	27.8	22.0	16.3	3.3
99.0	2018-04-24	1212E	ASTURIAS AEROPUERTO	0.1	1006.2	1003.7	ASTURIAS	6.1	0.0	15.8	14.2	12.7	1.7
7.0	2018-04-24	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.9	1008.7	ALICANTE	21.7	10.4	26.1	22.0	17.9	10.6
29.0	2018-04-24	5783	SEVILLA AEROPUERTO	0.0	1011.6	1007.2	SEVILLA	9.7	11.1	25.9	21.4	16.8	2.8
99.0	2018-04-25	1212E	ASTURIAS AEROPUERTO	0.0	1011.6	1005.3	ASTURIAS	7.2	0.8	15.8	13.4	11.0	1.4
2.0	2018-04-25	8019	ALICANTE-ELCHE AEROPUERTO	7.4	1013.9	1009.8	ALICANTE	10.3	2.3	21.7	18.8	15.9	2.2
99.0	2018-04-25	5783	SEVILLA AEROPUERTO	5.5	1016.9	1009.8	SEVILLA	10.3	9.8	25.7	19.9	14.1	3.1
99.0	2018-04-26	1212E	ASTURIAS AEROPUERTO		1010.8	999.1	ASTURIAS	8.9	2.0	16.0	12.6	9.1	3.9
10.0	2018-04-26	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.8	1009.9	ALICANTE	9.2	5.5	21.5	18.0	14.4	2.8
99.0	2018-04-26	5783	SEVILLA AEROPUERTO	0.0	1014.6	1011.3	SEVILLA	10.3	8.8	25.0	20.0	15.0	3.1
29.0	2018-04-27	1212E	ASTURIAS AEROPUERTO	0.1	1001.8	998.2	ASTURIAS	17.5	8.2	15.1	12.2	9.2	6.4
99.0	2018-04-27	8019	ALICANTE-ELCHE AEROPUERTO	0.9	1012.4	1006.5	ALICANTE	8.9	8.0	24.8	18.6	12.3	3.3
23.0	2018-04-27	5783	SEVILLA AEROPUERTO	0.0	1014.5	1008.9	SEVILLA	9.7	10.9	25.2	19.8	14.3	3.6
	2018-04-28	1212E	ASTURIAS AEROPUERTO		1000.4	993.1	ASTURIAS		0.1	12.0	9.2	6.4	2.5
99.0	2018-04-28	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1008.1	1003.4	ALICANTE	8.3	5.3	19.5	16.6	13.6	3.3
99.0	2018-04-28	5783	SEVILLA AEROPUERTO	0.0	1010.9	1007.6	SEVILLA	12.5	10.0	19.8	15.4	11.1	5.0
99.0	2018-04-29	1212E	ASTURIAS AEROPUERTO	8.1	997.7	991.1	ASTURIAS	8.9	3.4	14.0	9.3	4.6	3.1
99.0	2018-04-29	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1012.2	1002.3	ALICANTE	16.4	12.7	22.8	16.7	10.6	6.4
29.0	2018-04-29	5783	SEVILLA AEROPUERTO	0.1	1014.6	1009.2	SEVILLA	13.3	10.5	19.2	14.0	8.9	6.1
24.0	2018-04-30	1212E	ASTURIAS AEROPUERTO	5.2	1003.8	997.2	ASTURIAS	8.3	2.2	14.4	10.4	6.5	3.1
12.0	2018-04-30	8019	ALICANTE-ELCHE AEROPUERTO	0.7	1012.1	1009.3	ALICANTE	12.5	8.7	20.6	16.0	11.5	3.9
33.0	2018-04-30	5783	SEVILLA AEROPUERTO	3.5	1014.5	1011.6	SEVILLA	11.4	8.5	17.8	12.4	6.9	3.3
99.0	2018-05-01	1212E	ASTURIAS AEROPUERTO	0.0	1003.6	998.3	ASTURIAS	6.7	10.8	14.3	9.6	4.8	2.5
99.0	2018-05-01	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1011.5	1009.3	ALICANTE	9.2	11.6	18.9	14.4	10.0	5.0
17.0	2018-05-01	5783	SEVILLA AEROPUERTO	2.4	1014.3	1011.6	SEVILLA	13.9	9.6	18.1	12.8	7.4	1.7
28.0	2018-05-02	1212E	ASTURIAS AEROPUERTO	13.9	1006.1	996.8	ASTURIAS	10.8	0.0	15.9	12.6	9.3	4.4
99.0	2018-05-02	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1011.4	1007.5	ALICANTE	12.5	11.8	24.9	16.8	8.8	5.0
23.0	2018-05-02	5783	SEVILLA AEROPUERTO	0.0	1015.1	1012.4	SEVILLA	10.8	11.4	20.7	14.0	7.2	3.3
36.0	2018-05-03	1212E	ASTURIAS AEROPUERTO	0.0	1009.4	1005.8	ASTURIAS	6.7	9.0	15.1	11.4	7.7	1.7
31.0	2018-05-03	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1008.9	1006.0	ALICANTE	13.9	11.1	25.3	20.3	15.3	6.1
21.0	2018-05-03	5783	SEVILLA AEROPUERTO	0.0	1013.9	1007.4	SEVILLA	7.8	10.9	25.3	17.0	8.8	2.2
99.0	2018-05-04	1212E	ASTURIAS AEROPUERTO	0.0	1008.4	1006.3	ASTURIAS	8.9	11.2	16.1	11.6	7.0	3.1
99.0	2018-05-04	8019	ALICANTE-ELCHE AEROPUERTO	0.2	1012.8	1006.7	ALICANTE	9.7	11.0	20.6	17.8	15.0	3.9
99.0	2018-05-04	5783	SEVILLA AEROPUERTO	0.0	1011.4	1007.0	SEVILLA	14.4	11.4	25.9	18.8	11.6	3.1
99.0	2018-05-05	1212E	ASTURIAS AEROPUERTO	0.0	1006.6	1004.1	ASTURIAS	7.8	12.7	17.6	11.8	6.0	2.8
19.0	2018-05-05	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.6	1011.0	ALICANTE	7.8	8.7	24.1	18.6	13.0	2.5
99.0	2018-05-05	5783	SEVILLA AEROPUERTO	0.0	1012.4	1009.1	SEVILLA	6.1	12.9	27.5	19.4	11.4	2.2
22.0	2018-05-06	1212E	ASTURIAS AEROPUERTO	0.0	1004.4	1001.0	ASTURIAS	7.8	12.9	19.4	14.0	8.5	2.8
10.0	2018-05-06	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.3	1012.3	ALICANTE	8.3	11.4	23.6	18.2	12.7	2.8
10.0	2018-05-06	5783	SEVILLA AEROPUERTO	0.0	1011.9	1007.6	SEVILLA	12.8	11.8	27.7	20.3	12.9	4.4
31.0	2018-05-07	1212E	ASTURIAS AEROPUERTO	0.0	1002.7	1000.8	ASTURIAS	6.7	0.1	16.1	13.2	10.3	2.8
8.0	2018-05-07	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.2	1009.5	ALICANTE	9.2	13.1	22.2	17.4	12.7	3.1
31.0	2018-05-07	5783	SEVILLA AEROPUERTO	0.0	1011.7	1008.6	SEVILLA	12.8	11.9	27.9	21.0	14.1	3.3
	2018-05-08	1212E	ASTURIAS AEROPUERTO	1.0	1003.7	1001.1	ASTURIAS		1.1	14.2	13.0	11.9	3.3
99.0	2018-05-08	8019	ALICANTE-ELCHE AEROPUERTO	0.9	1010.9	1006.7	ALICANTE	8.3	9.2	24.0	18.7	13.4	3.3
99.0	2018-05-08	5783	SEVILLA AEROPUERTO	0.6	1011.0	1007.0	SEVILLA	8.9	7.5	27.0	20.6	14.3	3.1
29.0	2018-05-09	1212E	ASTURIAS AEROPUERTO	1.4	1003.8	999.7	ASTURIAS	7.8	0.0	13.5	12.2	11.0	2.5
4.0	2018-05-09	8019	ALICANTE-ELCHE AEROPUERTO	0.7	1007.8	1004.5	ALICANTE	7.8	9.2	25.1	19.8	14.5	2.2
23.0	2018-05-09	5783	SEVILLA AEROPUERTO	0.0	1011.5	1008.4	SEVILLA	10.3	0.8	21.6	18.9	16.2	5.0
99.0	2018-05-10	1212E	ASTURIAS AEROPUERTO	0.0	1007.7	999.8	ASTURIAS	10.8	8.9	16.1	12.3	8.5	3.3
8.0	2018-05-10	8019	ALICANTE-ELCHE AEROPUERTO	6.3	1014.8	1006.0	ALICANTE	11.4	4.7	22.7	19.2	15.7	3.9
24.0	2018-05-10	5783	SEVILLA AEROPUERTO	0.0	1014.3	1010.1	SEVILLA	9.2	10.6	22.9	18.4	13.8	3.1
	2018-05-11	1212E	ASTURIAS AEROPUERTO	9.0			ASTURIAS		1.4	16.4	12.4	8.5	3.6
99.0	2018-05-11	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.1	1012.2	ALICANTE	7.8	9.7	24.4	20.2	16.0	3.1
25.0	2018-05-11	5783	SEVILLA AEROPUERTO	0.0	1016.3	1013.5	SEVILLA	9.7	11.2	24.5	17.9	11.3	3.1
	2018-05-12	1212E	ASTURIAS AEROPUERTO	0.9	1007.4	1001.3	ASTURIAS		4.9	12.9			7.2
99.0	2018-05-12	8019	ALICANTE-ELCHE AEROPUERTO	0.1	1013.6	1006.9	ALICANTE	13.3	11.6	24.7	19.7	14.7	3.1
31.0	2018-05-12	5783	SEVILLA AEROPUERTO	0.0	1017.5	1013.3	SEVILLA	12.5	11.1	24.2	18.2	12.2	5.0
99.0	2018-05-13	1212E	ASTURIAS AEROPUERTO	16.4	1008.5	1006.1	ASTURIAS	12.8	1.1	13.4	10.6	7.7	5.8
24.0	2018-05-13	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1016.2	1009.7	ALICANTE	12.8	13.6	24.8	19.4	13.9	6.1
35.0	2018-05-13	5783	SEVILLA AEROPUERTO	0.0	1019.5	1015.4	SEVILLA	9.7	13.7	23.5	16.2	8.8	4.2
29.0	2018-05-14	1212E	ASTURIAS AEROPUERTO	0.1	1011.0	1004.9	ASTURIAS	16.4	11.1	16.2	12.2	8.3	1.9
30.0	2018-05-14	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1015.2	1012.5	ALICANTE	11.7	11.2	25.1	18.7	12.3	5.3
35.0	2018-05-14	5783	SEVILLA AEROPUERTO		1016.8	1010.9	SEVILLA	9.2	13.6	27.1	18.2	9.2	3.9
19.0	2018-05-15	1212E	ASTURIAS AEROPUERTO	0.5	1010.5	1008.3	ASTURIAS	7.8	10.9	17.3	12.2	7.2	2.8
11.0	2018-05-15	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1014.9	1012.5	ALICANTE	9.7	13.5	21.1	17.0	13.0	3.1
99.0	2018-05-15	5783	SEVILLA AEROPUERTO	0.0	1012.9	1008.2	SEVILLA	11.4	13.9	29.6	21.8	13.9	3.1
8.0	2018-05-16	1212E	ASTURIAS AEROPUERTO	0.0	1008.7	1004.6	ASTURIAS	7.2	1.1	17.0	13.6	10.1	2.2
8.0	2018-05-16	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.7	1011.3	ALICANTE	9.7	13.7	22.2	17.1	12.0	4.4
99.0	2018-05-16	5783	SEVILLA AEROPUERTO	0.0	1009.9	1004.8	SEVILLA	10.3	13.7	29.8	20.9	12.0	3.3
8.0	2018-05-17	1212E	ASTURIAS AEROPUERTO	0.0	1005.1	1003.1	ASTURIAS	7.2	10.6	17.9	14.1	10.3	2.8
7.0	2018-05-17	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.5	1011.3	ALICANTE	11.7	12.9	22.7	18.0	13.2	4.7
99.0	2018-05-17	5783	SEVILLA AEROPUERTO	0.0	1011.5	1007.1	SEVILLA	11.4	12.2	30.2	22.0	13.7	4.2
8.0	2018-05-18	1212E	ASTURIAS AEROPUERTO	0.0	1005.2	1003.3	ASTURIAS	8.9	6.5	18.9	14.6	10.3	3.1
8.0	2018-05-18	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.4	1011.8	ALICANTE	7.8	13.2	23.7	18.6	13.4	3.1
8.0	2018-05-18	5783	SEVILLA AEROPUERTO	1.0	1012.1	1008.6	SEVILLA	9.7	6.9	28.1	21.3	14.5	2.8
6.0	2018-05-19	1212E	ASTURIAS AEROPUERTO	0.0	1005.2	1003.6	ASTURIAS	7.8	10.8	19.9	15.6	11.4	3.3
99.0	2018-05-19	8019	ALICANTE-ELCHE AEROPUERTO	0.0	1013.7	1011.4	ALICANTE	8.9	13.7	22.6	17.8	13.1	2.8
8.0	2018-05-19	5783	SEVILLA AEROPUERTO	11.4	1012.1	1009.1	SEVILLA	12.8	8.6	28.2	21.6	15.1	3.1
